dataset,split,budget,rep,features,probe,score,k,alpha,nonmonotone
synthetic,1,100,3,spectral-marginal,xgb,0.5852189489753918,4,1.0,False
synthetic,1,100,3,spectral-gibbs,linear,0.3492381636103886,4,1.0,False
synthetic,1,100,3,spectral-gibbs,xgb,0.590233628809892,4,1.0,False
synthetic,1,100,3,conditional,linear,0.3679052170651905,4,1.0,False
synthetic,1,100,3,conditional,xgb,0.5455078189465128,4,1.0,False
synthetic,1,100,3,raw+pca,xgb,0.48369167731189255,4,1.0,False
synthetic,1,100,3,raw+spectral-gibbs,xgb,0.4829097472616104,4,1.0,False
synthetic,1,100,3,raw+conditional,xgb,0.5074117195837664,4,1.0,False
synthetic,1,100,4,raw,linear,0.2284991897339117,4,1.0,False
synthetic,1,100,4,raw,xgb,0.49724263244359823,4,1.0,False
synthetic,1,100,4,pca,linear,0.33166933639020957,4,1.0,False
synthetic,1,100,4,pca,xgb,0.5662792213761461,4,1.0,False
synthetic,1,100,4,spectral-marginal,linear,0.3304389915506263,4,1.0,False
synthetic,1,100,4,spectral-marginal,xgb,0.6278139904159137,4,1.0,False
synthetic,1,100,4,spectral-gibbs,linear,0.3304622783169079,4,1.0,False
synthetic,1,100,4,spectral-gibbs,xgb,0.5695146492086727,4,1.0,False
synthetic,1,100,4,conditional,linear,0.34125651403137647,4,1.0,False
synthetic,1,100,4,conditional,xgb,0.5672369518582387,4,1.0,False
synthetic,1,100,4,raw+pca,xgb,0.5322907101326837,4,1.0,False
synthetic,1,100,4,raw+spectral-gibbs,xgb,0.5346655886554492,4,1.0,False
synthetic,1,100,4,raw+conditional,xgb,0.5182766403427101,4,1.0,False
synthetic,1,250,0,raw,linear,0.34696008839926384,4,1.0,False
synthetic,1,250,0,raw,xgb,0.6485543368873984,4,1.0,False
synthetic,1,250,0,pca,linear,0.35833623220262034,4,1.0,False
synthetic,1,250,0,pca,xgb,0.6759446932126882,4,1.0,False
synthetic,1,250,0,spectral-marginal,linear,0.3572887793944768,4,1.0,False
synthetic,1,250,0,spectral-marginal,xgb,0.7179203808895986,4,1.0,False
synthetic,1,250,0,spectral-gibbs,linear,0.3563039233252814,4,1.0,False
synthetic,1,250,0,spectral-gibbs,xgb,0.6838284466480287,4,1.0,False
synthetic,1,250,0,conditional,linear,0.3935473870815047,4,1.0,False
synthetic,1,250,0,conditional,xgb,0.722092596571269,4,1.0,False
synthetic,1,250,0,raw+pca,xgb,0.6642510246164922,4,1.0,False
synthetic,1,250,0,raw+spectral-gibbs,xgb,0.666536416036317,4,1.0,False
synthetic,1,250,0,raw+conditional,xgb,0.6922971785968894,4,1.0,False
synthetic,1,250,1,raw,linear,0.3283619902822015,4,1.0,False
synthetic,1,250,1,raw,xgb,0.6080747217664215,4,1.0,False
synthetic,1,250,1,pca,linear,0.347100069232782,4,1.0,False
synthetic,1,250,1,pca,xgb,0.6817836714686548,4,1.0,False
synthetic,1,250,1,spectral-marginal,linear,0.3479823682482317,4,1.0,False
synthetic,1,250,1,spectral-marginal,xgb,0.7091142987187209,4,1.0,False
synthetic,1,250,1,spectral-gibbs,linear,0.3471398419226933,4,1.0,False
synthetic,1,250,1,spectral-gibbs,xgb,0.6847151143750194,4,1.0,False
synthetic,1,250,1,conditional,linear,0.31580355964603823,4,1.0,False
synthetic,1,250,1,conditional,xgb,0.6816239870517296,4,1.0,False
synthetic,1,250,1,raw+pca,xgb,0.6402179630014937,4,1.0,False
synthetic,1,250,1,raw+spectral-gibbs,xgb,0.6446589398206494,4,1.0,False
synthetic,1,250,1,raw+conditional,xgb,0.6680527274404142,4,1.0,False
synthetic,1,250,2,raw,linear,0.34358669276301856,4,1.0,False
synthetic,1,250,2,raw,xgb,0.6299323620555644,4,1.0,False
synthetic,1,250,2,pca,linear,0.3613580100705479,4,1.0,False
synthetic,1,250,2,pca,xgb,0.682809580497773,4,1.0,False
synthetic,1,250,2,spectral-marginal,linear,0.36079900175442914,4,1.0,False
synthetic,1,250,2,spectral-marginal,xgb,0.7139247401274735,4,1.0,False
synthetic,1,250,2,spectral-gibbs,linear,0.35968843955119845,4,1.0,False
synthetic,1,250,2,spectral-gibbs,xgb,0.7097219899842535,4,1.0,False
synthetic,1,250,2,conditional,linear,0.38822651819661413,4,1.0,False
synthetic,1,250,2,conditional,xgb,0.7216258007660067,4,1.0,False
synthetic,1,250,2,raw+pca,xgb,0.6800600979911825,4,1.0,False
synthetic,1,250,2,raw+spectral-gibbs,xgb,0.6786421825885411,4,1.0,False
synthetic,1,250,2,raw+conditional,xgb,0.6998907055554956,4,1.0,False
synthetic,1,250,3,raw,linear,0.3514599469877683,4,1.0,False
synthetic,1,250,3,raw,xgb,0.5919419063248959,4,1.0,False
synthetic,1,250,3,pca,linear,0.37400659340220155,4,1.0,False
synthetic,1,250,3,pca,xgb,0.6487284489631135,4,1.0,False
synthetic,1,250,3,spectral-marginal,linear,0.37358162790621274,4,1.0,False
synthetic,1,250,3,spectral-marginal,xgb,0.6928531669750917,4,1.0,False
synthetic,1,250,3,spectral-gibbs,linear,0.3728705802429324,4,1.0,False
synthetic,1,250,3,spectral-gibbs,xgb,0.6701194599239477,4,1.0,False
synthetic,1,250,3,conditional,linear,0.3640206996022304,4,1.0,False
synthetic,1,250,3,conditional,xgb,0.6678630776037748,4,1.0,False
synthetic,1,250,3,raw+pca,xgb,0.6362111580676335,4,1.0,False
synthetic,1,250,3,raw+spectral-gibbs,xgb,0.6483984174844277,4,1.0,False
synthetic,1,250,3,raw+conditional,xgb,0.6495056405427871,4,1.0,False
synthetic,1,250,4,raw,linear,0.35436683398287583,4,1.0,False
synthetic,1,250,4,raw,xgb,0.6015392329926259,4,1.0,False
synthetic,1,250,4,pca,linear,0.36777494748302264,4,1.0,False
synthetic,1,250,4,pca,xgb,0.6441009620003796,4,1.0,False
synthetic,1,250,4,spectral-marginal,linear,0.36748139854500883,4,1.0,False
synthetic,1,250,4,spectral-marginal,xgb,0.7002624500387826,4,1.0,False
synthetic,1,250,4,spectral-gibbs,linear,0.36701521706329965,4,1.0,False
synthetic,1,250,4,spectral-gibbs,xgb,0.6792884651705775,4,1.0,False
synthetic,1,250,4,conditional,linear,0.3891385124183565,4,1.0,False
synthetic,1,250,4,conditional,xgb,0.6414914407852832,4,1.0,False
synthetic,1,250,4,raw+pca,xgb,0.6271808750730903,4,1.0,False
synthetic,1,250,4,raw+spectral-gibbs,xgb,0.6518385271022751,4,1.0,False
synthetic,1,250,4,raw+conditional,xgb,0.6085983710560017,4,1.0,False
synthetic,1,1000,0,raw,linear,0.35583298481355086,4,1.0,False
synthetic,1,1000,0,raw,xgb,0.7365889114369502,4,1.0,False
synthetic,1,1000,0,pca,linear,0.3557130460657464,4,1.0,False
synthetic,1,1000,0,pca,xgb,0.7362076123784675,4,1.0,False
synthetic,1,1000,0,spectral-marginal,linear,0.35551426538035336,4,1.0,False
synthetic,1,1000,0,spectral-marginal,xgb,0.7750996334311746,4,1.0,False
synthetic,1,1000,0,spectral-gibbs,linear,0.35452848351710997,4,1.0,False
synthetic,1,1000,0,spectral-gibbs,xgb,0.7648793191014471,4,1.0,False
synthetic,1,1000,0,conditional,linear,0.3993802605815431,4,1.0,False
synthetic,1,1000,0,conditional,xgb,0.8006774559378944,4,1.0,False
synthetic,1,1000,0,raw+pca,xgb,0.7590953201911563,4,1.0,False
synthetic,1,1000,0,raw+spectral-gibbs,xgb,0.7615249330817098,4,1.0,False
synthetic,1,1000,0,raw+conditional,xgb,0.7879454149500574,4,1.0,False
synthetic,1,1000,1,raw,linear,0.3593442452361578,4,1.0,False
synthetic,1,1000,1,raw,xgb,0.7258605570646511,4,1.0,False
synthetic,1,1000,1,pca,linear,0.36668456863446486,4,1.0,False
synthetic,1,1000,1,pca,xgb,0.7237997630509772,4,1.0,False
synthetic,1,1000,1,spectral-marginal,linear,0.3663079634617301,4,1.0,False
synthetic,1,1000,1,spectral-marginal,xgb,0.7625608034475145,4,1.0,False
synthetic,1,1000,1,spectral-gibbs,linear,0.3655569126936752,4,1.0,False
synthetic,1,1000,1,spectral-gibbs,xgb,0.7473622814429857,4,1.0,False
synthetic,1,1000,1,conditional,linear,0.40446600338066774,4,1.0,False
synthetic,1,1000,1,conditional,xgb,0.786652140365125,4,1.0,False
synthetic,1,1000,1,raw+pca,xgb,0.7568272961538915,4,1.0,False
synthetic,1,1000,1,raw+spectral-gibbs,xgb,0.7560392552959766,4,1.0,False
synthetic,1,1000,1,raw+conditional,xgb,0.7719829672097417,4,1.0,False
synthetic,1,1000,2,raw,linear,0.3647642892827814,4,1.0,False
synthetic,1,1000,2,raw,xgb,0.7487589009121998,4,1.0,False
synthetic,1,1000,2,pca,linear,0.3699086396711452,4,1.0,False
synthetic,1,1000,2,pca,xgb,0.7591563458059776,4,1.0,False
synthetic,1,1000,2,spectral-marginal,linear,0.3698711856973408,4,1.0,False
synthetic,1,1000,2,spectral-marginal,xgb,0.7739118233642863,4,1.0,False
synthetic,1,1000,2,spectral-gibbs,linear,0.3691342990037325,4,1.0,False
synthetic,1,1000,2,spectral-gibbs,xgb,0.7759483997911804,4,1.0,False
synthetic,1,1000,2,conditional,linear,0.401017270369061,4,1.0,False
synthetic,1,1000,2,conditional,xgb,0.8057517387611073,4,1.0,False
synthetic,1,1000,2,raw+pca,xgb,0.7711338288181746,4,1.0,False
synthetic,1,1000,2,raw+spectral-gibbs,xgb,0.782294998504653,4,1.0,False
synthetic,1,1000,2,raw+conditional,xgb,0.8059664350911904,4,1.0,False
synthetic,1,1000,3,raw,linear,0.3682329699387934,4,1.0,False
synthetic,1,1000,3,raw,xgb,0.7447520573731257,4,1.0,False
synthetic,1,1000,3,pca,linear,0.37565377524924093,4,1.0,False
synthetic,1,1000,3,pca,xgb,0.7459474203144623,4,1.0,False
synthetic,1,1000,3,spectral-marginal,linear,0.37536656599824225,4,1.0,False
synthetic,1,1000,3,spectral-marginal,xgb,0.7701282498386961,4,1.0,False
synthetic,1,1000,3,spectral-gibbs,linear,0.374632026805635,4,1.0,False
synthetic,1,1000,3,spectral-gibbs,xgb,0.7605144872338923,4,1.0,False
synthetic,1,1000,3,conditional,linear,0.40561158845983425,4,1.0,False
synthetic,1,1000,3,conditional,xgb,0.7987417360058964,4,1.0,False
synthetic,1,1000,3,raw+pca,xgb,0.767429716579116,4,1.0,False
synthetic,1,1000,3,raw+spectral-gibbs,xgb,0.7737501801098327,4,1.0,False
synthetic,1,1000,3,raw+conditional,xgb,0.7993675571438925,4,1.0,False
synthetic,1,1000,4,raw,linear,0.3607275344772215,4,1.0,False
synthetic,1,1000,4,raw,xgb,0.7092602982315555,4,1.0,False
synthetic,1,1000,4,pca,linear,0.3649658237499097,4,1.0,False
synthetic,1,1000,4,pca,xgb,0.7473276433027214,4,1.0,False
synthetic,1,1000,4,spectral-marginal,linear,0.36467734351150105,4,1.0,False
synthetic,1,1000,4,spectral-marginal,xgb,0.7790122077285175,4,1.0,False
synthetic,1,1000,4,spectral-gibbs,linear,0.3639110765511274,4,1.0,False
synthetic,1,1000,4,spectral-gibbs,xgb,0.7650481976734459,4,1.0,False
synthetic,1,1000,4,conditional,linear,0.39305847917114933,4,1.0,False
synthetic,1,1000,4,conditional,xgb,0.7834894730210682,4,1.0,False
synthetic,1,1000,4,raw+pca,xgb,0.740980451272115,4,1.0,False
synthetic,1,1000,4,raw+spectral-gibbs,xgb,0.7405472359429267,4,1.0,False
synthetic,1,1000,4,raw+conditional,xgb,0.7675951560575677,4,1.0,False
synthetic,2,50,0,raw,linear,0.3592442889616162,4,1.0,False
synthetic,2,50,0,raw,xgb,0.4295757233998587,4,1.0,False
synthetic,2,50,0,pca,linear,0.3849818794804487,4,1.0,False
synthetic,2,50,0,pca,xgb,0.4037152015724351,4,1.0,False
synthetic,2,50,0,spectral-marginal,linear,0.38795477806323464,4,1.0,False
synthetic,2,50,0,spectral-marginal,xgb,0.3911585620379958,4,1.0,False
synthetic,2,50,0,spectral-gibbs,linear,0.39047985746181346,4,1.0,False
synthetic,2,50,0,spectral-gibbs,xgb,0.2610668592155171,4,1.0,False
synthetic,2,50,0,conditional,linear,0.3270927145618532,4,1.0,False
synthetic,2,50,0,conditional,xgb,0.508059783948642,4,1.0,False
synthetic,2,50,0,raw+pca,xgb,0.46074267423056525,4,1.0,False
synthetic,2,50,0,raw+spectral-gibbs,xgb,0.4474509277225248,4,1.0,False
synthetic,2,50,0,raw+conditional,xgb,0.413598443141339,4,1.0,False
synthetic,2,50,1,raw,linear,0.3292673618164216,4,1.0,False
synthetic,2,50,1,raw,xgb,0.2912649626475229,4,1.0,False
synthetic,2,50,1,pca,linear,0.39515640293051124,4,1.0,False
synthetic,2,50,1,pca,xgb,0.20006602881344504,4,1.0,False
synthetic,2,50,1,spectral-marginal,linear,0.3926292075321456,4,1.0,False
synthetic,2,50,1,spectral-marginal,xgb,0.3357016746181464,4,1.0,False
synthetic,2,50,1,spectral-gibbs,linear,0.393226792219038,4,1.0,False
synthetic,2,50,1,spectral-gibbs,xgb,0.2569450746730052,4,1.0,False
synthetic,2,50,1,conditional,linear,0.3504695707129082,4,1.0,False
synthetic,2,50,1,conditional,xgb,0.3976068115721818,4,1.0,False
synthetic,2,50,1,raw+pca,xgb,0.32519192841554145,4,1.0,False
synthetic,2,50,1,raw+spectral-gibbs,xgb,0.33728720093975384,4,1.0,False
synthetic,2,50,1,raw+conditional,xgb,0.33868198833286844,4,1.0,False
synthetic,2,50,2,raw,linear,0.35819049551051707,4,1.0,False
synthetic,2,50,2,raw,xgb,0.42022857422463855,4,1.0,False
synthetic,2,50,2,pca,linear,0.38037112531870465,4,1.0,False
synthetic,2,50,2,pca,xgb,0.342355458580458,4,1.0,False
synthetic,2,50,2,spectral-marginal,linear,0.38034906940283864,4,1.0,False
synthetic,2,50,2,spectral-marginal,xgb,0.31440094287084464,4,1.0,False
synthetic,2,50,2,spectral-gibbs,linear,0.3812641916001821,4,1.0,False
synthetic,2,50,2,spectral-gibbs,xgb,0.30236657067388073,4,1.0,False
synthetic,2,50,2,conditional,linear,0.3953082669939536,4,1.0,False
synthetic,2,50,2,conditional,xgb,0.4448717285533277,4,1.0,False
synthetic,2,50,2,raw+pca,xgb,0.4644216890329669,4,1.0,False
synthetic,2,50,2,raw+spectral-gibbs,xgb,0.4491162424052695,4,1.0,False
synthetic,2,50,2,raw+conditional,xgb,0.44791326907977347,4,1.0,False
synthetic,2,50,3,raw,linear,0.31857301546612704,4,1.0,False
synthetic,2,50,3,raw,xgb,0.46263989833613484,4,1.0,False
synthetic,2,50,3,pca,linear,0.3395451654101441,4,1.0,False
synthetic,2,50,3,pca,xgb,0.48300753204219227,4,1.0,False
synthetic,2,50,3,spectral-marginal,linear,0.3396289117314414,4,1.0,False
synthetic,2,50,3,spectral-marginal,xgb,0.46768323971890713,4,1.0,False
synthetic,2,50,3,spectral-gibbs,linear,0.3392920252081787,4,1.0,False
synthetic,2,50,3,spectral-gibbs,xgb,0.41799003270467683,4,1.0,False
synthetic,2,50,3,conditional,linear,0.39397699270785025,4,1.0,False
synthetic,2,50,3,conditional,xgb,0.48153849994459175,4,1.0,False
synthetic,2,50,3,raw+pca,xgb,0.4508749581397806,4,1.0,False
synthetic,2,50,3,raw+spectral-gibbs,xgb,0.446595247485463,4,1.0,False
synthetic,2,50,3,raw+conditional,xgb,0.48254258889725044,4,1.0,False
synthetic,2,50,4,raw,linear,0.24510124322539573,4,1.0,False
synthetic,2,50,4,raw,xgb,0.3782498554345136,4,1.0,False
synthetic,2,50,4,pca,linear,0.33982499309405556,4,1.0,False
synthetic,2,50,4,pca,xgb,0.49282653841226465,4,1.0,False
synthetic,2,50,4,spectral-marginal,linear,0.33666528469525947,4,1.0,False
synthetic,2,50,4,spectral-marginal,xgb,0.448083298154482,4,1.0,False
synthetic,2,50,4,spectral-gibbs,linear,0.3360433733539727,4,1.0,False
synthetic,2,50,4,spectral-gibbs,xgb,0.461785219870648,4,1.0,False
synthetic,2,50,4,conditional,linear,0.3441407191797101,4,1.0,False
synthetic,2,50,4,conditional,xgb,0.3663716070256475,4,1.0,False
synthetic,2,50,4,raw+pca,xgb,0.436647509760944,4,1.0,False
synthetic,2,50,4,raw+spectral-gibbs,xgb,0.4162387091029224,4,1.0,False
synthetic,2,50,4,raw+conditional,xgb,0.3944644290713052,4,1.0,False
synthetic,2,100,0,raw,linear,0.35725025309368297,4,1.0,False
synthetic,2,100,0,raw,xgb,0.4712953981854131,4,1.0,False
synthetic,2,100,0,pca,linear,0.39810587117666185,4,1.0,False
synthetic,2,100,0,pca,xgb,0.514929103140428,4,1.0,False
synthetic,2,100,0,spectral-marginal,linear,0.39805015297309954,4,1.0,False
synthetic,2,100,0,spectral-marginal,xgb,0.4537603928805656,4,1.0,False
synthetic,2,100,0,spectral-gibbs,linear,0.39756414104282545,4,1.0,False
synthetic,2,100,0,spectral-gibbs,xgb,0.5188024452847535,4,1.0,False
synthetic,2,100,0,conditional,linear,0.3712580999786994,4,1.0,False
synthetic,2,100,0,conditional,xgb,0.5953315328508068,4,1.0,False
synthetic,2,100,0,raw+pca,xgb,0.5056433891724055,4,1.0,False
synthetic,2,100,0,raw+spectral-gibbs,xgb,0.5013047467952931,4,1.0,False
synthetic,2,100,0,raw+conditional,xgb,0.5674029838960646,4,1.0,False
synthetic,2,100,1,raw,linear,0.33685662129365335,4,1.0,False
synthetic,2,100,1,raw,xgb,0.5043184263386138,4,1.0,False
synthetic,2,100,1,pca,linear,0.35444948205813953,4,1.0,False
synthetic,2,100,1,pca,xgb,0.5454699120795474,4,1.0,False
synthetic,2,100,1,spectral-marginal,linear,0.3522361377932789,4,1.0,False
synthetic,2,100,1,spectral-marginal,xgb,0.5316553792852357,4,1.0,False
synthetic,2,100,1,spectral-gibbs,linear,0.3533918771399316,4,1.0,False
synthetic,2,100,1,spectral-gibbs,xgb,0.49722579243434806,4,1.0,False
synthetic,2,100,1,conditional,linear,0.37087531378693095,4,1.0,False
synthetic,2,100,1,conditional,xgb,0.5814300209842961,4,1.0,False
synthetic,2,100,1,raw+pca,xgb,0.5503591258124223,4,1.0,False
synthetic,2,100,1,raw+spectral-gibbs,xgb,0.5389822894797767,4,1.0,False
synthetic,2,100,1,raw+conditional,xgb,0.5471449852514758,4,1.0,False
synthetic,2,100,2,raw,linear,0.42480413285299745,4,1.0,False
synthetic,2,100,2,raw,xgb,0.5346280070395248,4,1.0,False
synthetic,2,100,2,pca,linear,0.4356699248661018,4,1.0,False
synthetic,2,100,2,pca,xgb,0.4721009222680028,4,1.0,False
synthetic,2,100,2,spectral-marginal,linear,0.43622993689598966,4,1.0,False
synthetic,2,100,2,spectral-marginal,xgb,0.42996559062248707,4,1.0,False
synthetic,2,100,2,spectral-gibbs,linear,0.4364550551785489,4,1.0,False
synthetic,2,100,2,spectral-gibbs,xgb,0.4297965339587684,4,1.0,False
synthetic,2,100,2,conditional,linear,0.43577540428193584,4,1.0,False
synthetic,2,100,2,conditional,xgb,0.5782432432441915,4,1.0,False
synthetic,2,100,2,raw+pca,xgb,0.5469231627724453,4,1.0,False
synthetic,2,100,2,raw+spectral-gibbs,xgb,0.5362201068881713,4,1.0,False
synthetic,2,100,2,raw+conditional,xgb,0.5784490986479864,4,1.0,False
synthetic,2,100,3,raw,linear,0.42260730657214596,4,1.0,False
synthetic,2,100,3,raw,xgb,0.5387594468578224,4,1.0,False
synthetic,2,100,3,pca,linear,0.44424707395079077,4,1.0,False
synthetic,2,100,3,pca,xgb,0.5975386712565212,4,1.0,False
synthetic,2,100,3,spectral-marginal,linear,0.44199740466751836,4,1.0,False
synthetic,2,100,3,spectral-marginal,xgb,0.5731379821166946,4,1.0,False
synthetic,2,100,3,spectral-gibbs,linear,0.441596316995141,4,1.0,False
synthetic,2,100,3,spectral-gibbs,xgb,0.5355826055780675,4,1.0,False
synthetic,2,100,3,conditional,linear,0.42972187396570083,4,1.0,False
synthetic,2,100,3,conditional,xgb,0.6441675261148454,4,1.0,False
synthetic,2,100,3,raw+pca,xgb,0.586771535119597,4,1.0,False
synthetic,2,100,3,raw+spectral-gibbs,xgb,0.5786502153634738,4,1.0,False
synthetic,2,100,3,raw+conditional,xgb,0.6040695359334775,4,1.0,False
synthetic,2,100,4,raw,linear,0.39770268108304807,4,1.0,False
synthetic,2,100,4,raw,xgb,0.5274910701708289,4,1.0,False
synthetic,2,100,4,pca,linear,0.4009182749839927,4,1.0,False
synthetic,2,100,4,pca,xgb,0.5393097028514731,4,1.0,False
synthetic,2,100,4,spectral-marginal,linear,0.3993914851707955,4,1.0,False
synthetic,2,100,4,spectral-marginal,xgb,0.539393008587333,4,1.0,False
synthetic,2,100,4,spectral-gibbs,linear,0.39912201782372436,4,1.0,False
synthetic,2,100,4,spectral-gibbs,xgb,0.5445554218219227,4,1.0,False
synthetic,2,100,4,conditional,linear,0.3950840844308926,4,1.0,False
synthetic,2,100,4,conditional,xgb,0.6015564692829845,4,1.0,False
synthetic,2,100,4,raw+pca,xgb,0.5457510659116289,4,1.0,False
synthetic,2,100,4,raw+spectral-gibbs,xgb,0.5502632258510916,4,1.0,False
synthetic,2,100,4,raw+conditional,xgb,0.5682294001534993,4,1.0,False
synthetic,2,250,0,raw,linear,0.4103931451112425,4,1.0,False
synthetic,2,250,0,raw,xgb,0.675493487421001,4,1.0,False
synthetic,2,250,0,pca,linear,0.4236156137137317,4,1.0,False
synthetic,2,250,0,pca,xgb,0.6535464256944593,4,1.0,False
synthetic,2,250,0,spectral-marginal,linear,0.4220559997098863,4,1.0,False
synthetic,2,250,0,spectral-marginal,xgb,0.6096506713105112,4,1.0,False
synthetic,2,250,0,spectral-gibbs,linear,0.42323137608784267,4,1.0,False
synthetic,2,250,0,spectral-gibbs,xgb,0.628727278249872,4,1.0,False
synthetic,2,250,0,conditional,linear,0.45581416065536384,4,1.0,False
synthetic,2,250,0,conditional,xgb,0.7190642311227335,4,1.0,False
synthetic,2,250,0,raw+pca,xgb,0.6743350820481722,4,1.0,False
synthetic,2,250,0,raw+spectral-gibbs,xgb,0.6778570341043528,4,1.0,False
synthetic,2,250,0,raw+conditional,xgb,0.7073558878987949,4,1.0,False
synthetic,2,250,1,raw,linear,0.396136792524845,4,1.0,False
synthetic,2,250,1,raw,xgb,0.6750869775009795,4,1.0,False
synthetic,2,250,1,pca,linear,0.4102465979098687,4,1.0,False
synthetic,2,250,1,pca,xgb,0.6703411269107473,4,1.0,False
synthetic,2,250,1,spectral-marginal,linear,0.4101755780449504,4,1.0,False
synthetic,2,250,1,spectral-marginal,xgb,0.6328975084053874,4,1.0,False
synthetic,2,250,1,spectral-gibbs,linear,0.40985277811721577,4,1.0,False
synthetic,2,250,1,spectral-gibbs,xgb,0.6278985677227287,4,1.0,False
synthetic,2,250,1,conditional,linear,0.42592922555088164,4,1.0,False
synthetic,2,250,1,conditional,xgb,0.71612616661004,4,1.0,False
synthetic,2,250,1,raw+pca,xgb,0.6933816935713788,4,1.0,False
synthetic,2,250,1,raw+spectral-gibbs,xgb,0.66646124119893,4,1.0,False
synthetic,2,250,1,raw+conditional,xgb,0.7165095178312497,4,1.0,False
synthetic,2,250,2,raw,linear,0.43565870730179723,4,1.0,False
synthetic,2,250,2,raw,xgb,0.6438846813853907,4,1.0,False
synthetic,2,250,2,pca,linear,0.43978820641078975,4,1.0,False
synthetic,2,250,2,pca,xgb,0.66369530043585,4,1.0,False
synthetic,2,250,2,spectral-marginal,linear,0.43913173607009137,4,1.0,False
synthetic,2,250,2,spectral-marginal,xgb,0.6356038538216874,4,1.0,False
synthetic,2,250,2,spectral-gibbs,linear,0.43859517267323145,4,1.0,False
synthetic,2,250,2,spectral-gibbs,xgb,0.6543702044977133,4,1.0,False
synthetic,2,250,2,conditional,linear,0.4614007804921906,4,1.0,False
